CountryName,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
Greece,68.72556098,69.0507561,69.36790244,69.67797561,69.98302439,70.28256098,70.57714634,70.86529268,71.1465122,71.4227561,71.694,71.96114634,72.22714634,72.49146341,72.75656098,73.02446341,73.29565854,73.57170732,73.85121950999999,74.13270732,74.41529268,74.69704878,74.976,75.24917073,75.5145122,75.76997561,76.016,76.2514878,76.47736585,76.68780488,76.93902439,77.13658537,77.38292683,77.3902439,77.63902439,77.58536585,77.68536585,78.13658537,77.83902439,77.98780488,77.88780488,78.38780488,78.64146341,78.84146341,79.03902439,79.23902439,79.43902439,79.43902439,79.93902439,80.18780488
Grenada,63.10792683,63.20963415,63.31082927,63.41253659,63.51321951,63.61441463,63.71509756,63.81578049,63.91643902,64.01712195,64.11780488,64.218,64.31868293,64.41839024,64.51858537,64.61378049,64.69890244,64.7744878,64.84553659,64.92009756,65.00931707,65.12531707,65.27917073,65.48336585,65.74678049,66.08717073,66.51719512,67.03414634,67.62141463,68.26207317,68.92736585,69.58319512,70.20192683,70.76429268,71.25831707,71.68536585,72.05968293,72.40587805,72.74368293,73.07746341,73.40770732,73.727,74.0265122,74.29895122,74.54434146,74.76426829,74.96275610000001,75.1467561,75.32178049,75.49234146
Guam,61.22634146,61.72529268,62.21919512,62.707,63.1862439,63.65741463,64.11902439,64.57158537,65.01414634,65.44670732,65.86731707,66.2754878,66.67073171,67.05304878,67.42243902,67.77890244,68.12241463,68.45443902,68.7754878,69.0875122,69.39053659,69.68653659,69.97553659,70.25853659,70.53553659,70.80753659,71.07553659,71.33753659,71.59353659,71.84353659,72.08553659,72.32004878,72.54604878,72.76256098,72.97156098,73.17507317,73.37456098,73.57253659,73.77,73.96795122,74.16539024,74.36080488,74.55321951,74.74112195,74.92404878,75.10395122,75.28239024,75.45982927,75.63780488,75.81678049
Iceland,73.42670732,73.495,73.54185366,73.57329268,73.59582927,73.61290244,73.62387805,73.63419512,73.65329268,73.6912439,73.77314634,73.92270732,74.14907317,74.44782927,74.80697561,75.19887805,75.58787805,75.94029268,76.23302439,76.45612195,76.61278049,76.72026829,76.80780488,76.899,77.00631707,77.13809756,77.29607317,77.47243902,77.65797561,77.84907317,78.03273171,78.1965122,78.33509756,78.44768293,78.54282927,78.63709756,78.75402439,78.91160976,79.11829268,79.37256098,79.66085366,80.1,80.44878049,80.65853659,80.90731707,81.10243902,81.15609756,81.10731707,81.25853659,81.45609756
Ireland,69.6917561,69.90412195,70.08797561,70.24980488,70.39458537,70.52529268,70.64141463,70.7435122,70.83307317,70.91512195,70.99621951,71.08136585,71.17458537,71.28087805,71.40329268,71.54629268,71.71287805,71.90004878,72.1047561,72.32302439,72.54936585,72.77778049,73.00378049,73.22239024,73.43458537,73.64090244,73.84880488,74.06331707,74.28643902,74.51560976,74.74131707,74.95053659,75.1362439,75.29643902,75.43763415,75.57085366,75.78536585,75.9697561,76.19536585,76.07365854,76.54073171,77.1397561,77.63658537,77.91756098,78.19853659,78.4795122,78.7604878,79.04146341,79.14146341,79.5
Italy,69.12390244,69.7602439,69.1497561,69.24804878,70.31170732,70.17170732,70.92609756,70.95658537,70.78,70.81195122,71.55878049,71.80682927,72.07536585,72.02634146,72.73439024,72.64731707,72.99195122,73.36463415,73.69317073,74.00268293,73.94317073,74.35390244,74.81463415,74.6402439,75.3895122,75.49536585,75.81073171,76.22512195,76.40560976,76.80487805,76.85902439,76.87804878,77.23780488,77.51,77.7497561,78.01439024,78.33195122,78.62853659,78.42682927,78.82682927,79.42682927,79.82926829,79.97804878,79.93170732,80.72926829,80.5804878,81.13170732,81.28536585,81.38536585,81.43658537
Japan,67.66609756,68.31,68.59487805,69.65804878,70.13243902,70.20195122,70.98658537,71.27658537,71.61121951,71.83878049,71.9502439,72.88292683,73.50658537,73.75756098,74.39390244,75.05731707,75.45682927,75.89829268,76.03829268,76.33756098,76.09170732,76.41439024,76.92292683,76.96146341,77.36536585,77.6504878,78.06463415,78.48365854,78.39926829,78.81804878,78.83682927,79.10073171,79.15390244,79.29365854,79.68707317,79.53634146,80.2002439,80.42414634,80.50146341,80.57073171,81.07609756,81.41707317,81.56341463,81.76,82.0302439,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341
Luxembourg,68.32156098,68.61258537,68.87365854,69.09931707,69.28797561,69.43863415,69.55370732,69.64414634,69.72043902,69.79307317,69.87556098,69.97790244,70.10514634,70.26141463,70.44778049,70.66339024,70.90392683,71.15943902,71.42190244,71.68926829,71.96026829,72.23865854,72.52570732,72.82329268,73.12643902,73.43331707,73.73668293,74.03285366,74.3185122,74.59168293,74.85329268,75.46341463,75.77073171,75.71219512,76.37073171,76.51219512,76.5195122,76.8804878,77.01707317,77.77073171,77.87317073,77.82439024,78.20162683,78.57886098,78.95609756,79.33333415,79.71056829,80.08780488,80.08780488,80.08780488
Maldives,37.47795122,37.97207317,38.51287805,39.1092439,39.76114634,40.462,41.19934146,41.95465854,42.7125122,43.46590244,44.20641463,44.92760976,45.63902439,46.35165854,47.07443902,47.83378049,48.65607317,49.55419512,50.52704878,51.56158537,52.62882927,53.68890244,54.70485366,55.65121951,56.51836585,57.30807317,58.034,58.729,59.42458537,60.13734146,60.88463415,61.67634146,62.51141463,63.38612195,64.29907317,65.25373171,66.25185366,67.28160976,68.32573171,69.36421951,70.37412195,71.33068293,72.21807317,73.02441463,73.74314634,74.37114634,74.91268293,75.38702439,75.81104878,76.19565854
Malta,67.60178049,67.90270732,68.20478049,68.50490244,68.79997561,69.08646341,69.36636585,69.64021951,69.91158537,70.17895122,70.44331707,70.70470732,70.96260976,71.2185122,71.47092683,71.72085366,71.96878049,72.21319512,72.45560976,72.69502439,72.93243902,73.16682927,73.3987561,73.62868293,73.85512195,74.08056098,74.3035122,74.52446341,74.74290244,74.96034146,75.17578049,75.39019512,75.83341463,76.60243902,76.9,77.14390244,77.2902439,77.43658537,77.1804878,77.14878049,78.2,78.44146341,78.09268293,78.35121951,78.55365854,79.50487805,78.54878049,79.44390244,79.43170732,79.89512195
Mayotte,55.95458537,56.85909756,57.7182439,58.53760976,59.32273171,60.07614634,60.799829270000004,61.49373171,62.15829268,62.7964878,63.41131707,64.00226829,64.57036585,65.11758537,65.64592683,66.15639024,66.64946341,67.12665854,67.58846341,68.03639024,68.47139024,68.8934878,69.30417073,69.70341463,70.0922439,70.47112195,70.84158537,71.20260976,71.55570732,71.90136585,72.24009756,72.57139024,72.89673171,73.21512195,73.52807317,73.83558537,74.13763415,74.4332439,74.72490244,75.01112195,75.29592683,75.58231707,75.87082927,76.15941463,76.4415122,76.70904878,76.94939024,77.15597561,77.32629268,77.46280488
Mexico,57.03512195,57.62968293,58.15729268,58.62195122,59.03660976,59.41473171,59.77421951,60.1305122,60.50053659,60.89578049,61.32665854,61.79763415,62.3012439,62.82858537,63.3737561,63.92885366,64.4854878,65.03380488,65.56739024,66.08085366,66.57185366,67.03995122,67.49109756,67.9302439,68.35887805,68.77890244,69.19170732,69.59821951,69.99931707,70.39595122,70.79109756,71.18634146,71.58170732,71.97419512,72.36221951,72.73763415,73.09429268,73.42604878,73.73187805,74.0132439,74.2742439,74.52046341,74.76207317,75.00473171,75.25,75.49890244,75.74997561,75.99714634,76.23634146,76.46556098
Montenegro,62.40553659,62.88826829,63.41258537,63.984,64.6034878,65.26856098,65.97363415,66.70219512,67.43773171,68.16678049,68.87739024,69.56114634,70.21309756,70.82929268,71.39978049,71.91507317,72.36665854,72.757,73.08902439,73.36919512,73.60197561,73.79390244,73.95692683,74.10246341,74.24239024,74.39097561,74.563,74.75987805,74.97507317,75.20068293,75.42031707,75.61263415,75.75743902,75.84102439,75.85763415,75.80412195,75.68431707,75.51668293,75.31965854,75.10704878,74.89002439,74.67517073,74.46958537,74.28290244,74.1264878,74.01526829,73.96236585,73.96953659,74.03358537,74.15007317
Netherlands,73.39268293,73.65268293,73.32390244,73.33707317,73.70414634,73.56878049,73.51292683,73.80414634,73.61268293,73.5395122,73.58560976,73.8095122,73.72707317,74.14390244,74.53682927,74.49878049,74.64707317,75.22146341,75.14512195,75.60609756,75.74317073,75.93439024,75.98853659,76.16414634,76.23317073,76.28463415,76.2704878,76.70512195,76.8902439,76.73414634,76.87804878,77,77.21707317,76.91658537,77.37512195,77.40463415,77.43560976,77.79439024,77.88292683,77.83658537,77.98780488,78.1902439,78.29268293,78.49268293,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049
New Caledonia,58.63902439,59.03902439,59.43902439,59.88780488,60.33658537,60.78536585,61.23414634,61.68292683,62.13170732,62.5804878,63.02926829,63.47804878,63.92682927,64.37560976,64.82439024,65.27317073,65.72195122,66.17073171,66.30365854,66.43658537,66.5695122,66.70243902,68.31707317,68.46666667,68.61626016,68.76585366,69.41341463,70.06097561,70.20243902,70.34390244,70.48536585,70.35853659,71.51219512,71.65609756,70.67317073,72.0097561,71.99756098,71.73902439,74.37560976,73.87560976,74.9195122,74.83170732,75.10243902,75.27073171,75.51463415,75.16829268,76.46097561,75.94634146,76.11512195,76.28390244
New Zealand,71.23658537,70.98536585,71.23170732,71.2804878,71.32926829,71.22682927,71.12439024,71.47317073,71.12439024,71.47317073,71.27317073,71.77317073,71.82926829,71.66829268,71.92439024,72.2195122,72.42195122,72.16829268,73.0195122,73.06829268,72.82926829,73.62195122,73.72439024,73.77560976,74.37073171,73.82926829,74.12195122,74.17804878,74.42439024,74.82439024,75.37804878,76.03170732,76.12439024,76.43414634,76.88292683,76.73414634,76.78780488,77.33414634,78.08536585,77.8902439,78.63658537,78.69268293,78.84634146,79.14634146,79.54878049,79.85121950999999,80.04878049,80.15121951,80.35121951,80.29219512
Norway,73.5497561,73.5504878,73.44804878,73.07756098,73.59585366,73.72317073,73.99536585,74.06658537,73.94195121999999,73.66341463,74.08804878,74.17926829,74.34463415,74.44219512,74.75365854,74.81756098,75.0395122,75.38682927,75.41853659,75.41390244,75.67170732,75.86902439,76.01097561,76.06682927,76.22439024,75.91682927,76.24121951,76.08170732,76.2204878,76.5004878,76.53731707,76.98073171,77.18439024,77.15170732,77.6897561,77.73658537,78.1504878,78.14268293,78.32926829,78.28292683,78.63414634,78.78536585,78.98780488,79.3902439,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195
Panama,60.78997561,61.2834878,61.75439024,62.21119512,62.66139024,63.10895122,63.55382927,63.994,64.42843902,64.86065854,65.29960976,65.75278049,66.22270732,66.70943902,67.20902439,67.71304878,68.21256098,68.69563415,69.15231707,69.57617073,69.96070732,70.30295122,70.60834146,70.88339024,71.13107317,71.35692683,71.56743902,71.76709756,71.96143902,72.15446341,72.34817073,72.54109756,72.7317561,72.91760976,73.10112195,73.28321951,73.46585366,73.65146341,73.84,74.03090244,74.22314634,74.41373171,74.59965854,74.78,74.95426829,75.1244878,75.29221951,75.4594878,75.62931707,75.8012439
Poland,67.6804878,67.77804878,67.42682927,68.37560976,68.62926829,69.42926829,69.82682927,69.42439024,70.2195122,69.7195122,69.86829268,69.61219512,70.66585366,70.66341463,71.11707317,70.56097561,70.65609756,70.40243902,70.35121951,70.75121951,70.09756098,71.05121951,71.10243902,71,70.8,70.54878049,70.84878049,70.89756098,71.33170732,71.04390244,70.8902439,70.58780488,71.0902439,71.59512195,71.69512195,71.89268293,72.24634146,72.64634146,72.99756098,73.04390244,73.74878049,74.2,74.49756098,74.59756098,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195
Portugal,63.03658537,63.46556098,63.89087805,64.31056098,64.72319512,65.12885366,65.52668293,65.91878049,66.30663415,66.69173171,67.07317073,66.77073171,68.32439024,67.52439024,68.0195122,68.3097561,68.86097561,70.01219512,70.31707317,71.16829268,71.21463415,71.61463415,72.41463415,72.26585366,72.51463415,72.81463415,73.26585366,73.66585366,73.71463415,74.26585366,73.96585366,74.01463415,74.31219512,74.51219512,74.91463415,75.31219512,75.26097561,75.41219512,75.71219512,75.96341463,76.31463415,76.81463415,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927
Puerto Rico,68.93090244,69.14595122,69.33973171,69.54082927,69.77119512,70.03921951,70.34519512,70.668,70.99153659,71.31134146,71.62358537,71.92695122,72.22117073,72.50287805,72.76807317,73.00926829,73.22139024,73.4002439,73.54907317,73.67070732,73.77592683,73.877,73.98436585,74.1015122,74.22597561,74.34429268,74.4375122,74.48990244,74.49670732,74.46368293,74.39858537,74.31514634,74.2374878,74.19165854,74.19768293,74.28858537,74.49182927,74.81021951,75.2295122,75.731,76.68926829,77.06682927,77.7604878,78.07121951,78.17585366,78.29609756,78.41634146,78.42585366,78.55892683,78.80697561
Qatar,59.75690244,60.42153659,61.07865854,61.72578049,62.36339024,62.99497561,63.62356098,64.25363415,64.88573171,65.51834146,66.14843902,66.77104878,67.38112195,67.97217073,68.53817073,69.07414634,69.57556098,70.04243902,70.47629268,70.87809756,71.24987805,71.59614634,71.92087805,72.22909756,72.52580488,72.813,73.09168293,73.36285366,73.6245122,73.88014634,74.12878049,74.37139024,74.6084878,74.83858537,75.06314634,75.28273171,75.49580488,75.70439024,75.90797561,76.10707317,76.30319512,76.49639024,76.68763415,76.87639024,77.06360976,77.24768293,77.4284878,77.60443902,77.7745122,77.93919512
